applicant_id,issue_date,year,month,region,region_unemp,gender,race,age_group,education,employment_status,annual_income,credit_score,loan_amount,debt_to_income,interest_rate,default
201911_41,2019-11-19,2019,11,S,0.06792703587871977,male,white,45-59,highschool,employed,30266.83,626,8077.94,0.238,0.01,0
201911_42,2019-11-27,2019,11,MW,0.0486067097763492,female,white,45-59,bachelor,employed,41083.9,646,10593.24,0.233,0.01,0
201911_43,2019-11-21,2019,11,MW,0.05367033909350195,male,white,18-29,master,employed,105181.1,676,25797.77,0.217,0.01,0
201911_44,2019-11-18,2019,11,NE,0.054348337965209555,female,black,18-29,highschool,self-employed,39168.15,581,10830.19,0.28,0.01,1
201911_45,2019-11-05,2019,11,NE,0.057865679375408825,female,white,30-44,bachelor,employed,77471.13,645,20194.99,0.173,0.01,1
201911_46,2019-11-03,2019,11,NE,0.06323228236727428,female,white,45-59,bachelor,employed,85269.14,646,23627.03,0.306,0.01,0
201911_47,2019-11-18,2019,11,MW,0.04731831161980799,female,white,18-29,bachelor,employed,60614.27,678,21961.99,0.331,0.01,0
201911_48,2019-11-21,2019,11,MW,0.05189356572986602,male,white,18-29,other,employed,33205.73,653,7271.19,0.214,0.01,0
201911_49,2019-11-14,2019,11,MW,0.04096991302289176,female,white,18-29,bachelor,employed,73391.2,686,17566.28,0.245,0.01,0
201911_50,2019-11-03,2019,11,W,0.053835375411860016,male,white,18-29,bachelor,employed,82914.91,675,27867.79,0.373,0.01,0
201911_51,2019-11-08,2019,11,S,0.06345715658715344,male,white,30-44,highschool,employed,43198.88,650,9638.87,0.232,0.01,0
201911_52,2019-11-18,2019,11,NE,0.05348372088079832,female,hispanic,45-59,bachelor,employed,70468.53,654,17431.12,0.219,0.01,0
201911_53,2019-11-23,2019,11,W,0.0466085110146863,female,white,18-29,bachelor,employed,85268.82,707,22375.66,0.294,0.01,1
201911_54,2019-11-08,2019,11,MW,0.0493595558955873,female,hispanic,45-59,highschool,employed,22222.75,681,4306.15,0.303,0.01,0
201911_55,2019-11-07,2019,11,W,0.04901149503895074,female,black,18-29,highschool,employed,41564.16,655,11944.62,0.209,0.01,0
201911_56,2019-11-18,2019,11,S,0.0761129553176154,female,black,30-44,highschool,employed,37968.99,659,5604.9,0.269,0.01,1
201911_57,2019-11-25,2019,11,S,0.06199040327748766,female,other,30-44,master,employed,57102.43,623,7827.06,0.202,0.01,0
201911_58,2019-11-10,2019,11,S,0.06809788292522123,male,white,45-59,master,employed,80493.61,665,15413.49,0.268,0.01,0
201911_59,2019-11-22,2019,11,W,0.050604427920567796,female,white,45-59,master,employed,98353.47,679,30035.1,0.164,0.01,0
201911_60,2019-11-09,2019,11,S,0.05822090674294756,female,asian,30-44,bachelor,employed,58611.75,636,23543.55,0.272,0.01,0
201911_61,2019-11-03,2019,11,NE,0.05147988286528601,female,white,30-44,master,employed,118954.83,756,24050.42,0.128,0.01,1
201911_62,2019-11-09,2019,11,S,0.06420886660117911,male,white,45-59,highschool,employed,44957.63,655,12398.88,0.089,0.01,0
201911_63,2019-11-16,2019,11,NE,0.05371474802963223,female,white,45-59,other,self-employed,64266.15,651,19721.56,0.237,0.01,0
201911_64,2019-11-19,2019,11,MW,0.05330171134167084,male,black,30-44,master,employed,57998.64,612,11602.95,0.265,0.01,0
201911_65,2019-11-03,2019,11,NE,0.05778550869306101,female,hispanic,30-44,bachelor,employed,58273.79,674,17761.25,0.214,0.01,0
201911_66,2019-11-24,2019,11,S,0.0651060038746173,female,black,18-29,bachelor,employed,39538.38,658,13222.12,0.383,0.01,0
201911_67,2019-11-22,2019,11,MW,0.04963549167075899,female,white,30-44,highschool,employed,53645.75,627,14569.29,0.179,0.01,0
201911_68,2019-11-01,2019,11,S,0.060911146168800945,male,black,45-59,master,employed,75895.44,650,23446.24,0.291,0.01,1
201911_69,2019-11-18,2019,11,W,0.06645331614030091,male,asian,45-59,bachelor,employed,95814.39,652,24451.47,0.134,0.01,1
201911_70,2019-11-10,2019,11,MW,0.046816073628994904,female,black,18-29,master,employed,61772.18,670,20642.59,0.264,0.01,1
201911_71,2019-11-08,2019,11,W,0.05629803567086563,female,white,45-59,highschool,employed,69869.96,646,19359.07,0.275,0.01,0
201911_72,2019-11-23,2019,11,NE,0.058398996351464304,female,black,30-44,highschool,employed,60565.46,612,18624.83,0.298,0.01,0
201911_73,2019-11-24,2019,11,W,0.05355883337224177,female,white,45-59,bachelor,employed,93253.37,738,30616.23,0.156,0.01,0
201911_74,2019-11-08,2019,11,MW,0.04541117737490748,female,white,45-59,phd,employed,102249.65,694,24964.45,0.106,0.01,0
201911_75,2019-11-22,2019,11,S,0.05842567892016496,male,white,18-29,highschool,employed,61146.55,611,13515.29,0.255,0.01,0
201911_76,2019-11-23,2019,11,MW,0.05039708834238109,female,white,45-59,bachelor,self-employed,71825.89,616,19278.43,0.258,0.01,0
201911_77,2019-11-22,2019,11,S,0.06073222332713325,female,white,18-29,master,employed,82847.62,702,17394.53,0.154,0.01,0
201911_78,2019-11-11,2019,11,S,0.05796986033064515,male,black,30-44,highschool,employed,28691.72,597,1000.0,0.257,0.01,1
201911_79,2019-11-01,2019,11,NE,0.056260799497992245,female,white,45-59,highschool,self-employed,46569.47,625,5553.33,0.366,0.01,0
201911_80,2019-11-05,2019,11,NE,0.05906144504442531,male,white,45-59,bachelor,employed,88468.88,625,26299.42,0.086,0.01,0
201911_81,2019-11-26,2019,11,S,0.05613102350062187,male,asian,30-44,master,employed,102356.19,661,24075.07,0.017,0.01,0
201911_82,2019-11-17,2019,11,NE,0.05728849797016192,female,white,18-29,bachelor,employed,69897.19,685,11638.44,0.131,0.01,0
201911_83,2019-11-02,2019,11,S,0.06256187412166075,male,asian,60+,highschool,employed,51909.57,650,11510.48,0.296,0.01,0
201911_84,2019-11-21,2019,11,MW,0.05201847882917484,male,white,30-44,other,employed,32041.63,619,5249.03,0.163,0.01,0
201911_85,2019-11-16,2019,11,MW,0.05837551788818049,male,asian,60+,bachelor,employed,79382.16,608,16277.77,0.139,0.01,0
201911_86,2019-11-02,2019,11,S,0.06855860063873538,male,white,45-59,highschool,employed,28476.81,597,6159.9,0.155,0.01,1
201911_87,2019-11-14,2019,11,NE,0.06039015710814338,female,asian,30-44,master,employed,104995.92,670,31387.4,0.234,0.0336,1
201911_88,2019-11-12,2019,11,S,0.06720630691849817,male,asian,45-59,bachelor,employed,89325.59,670,24905.04,0.281,0.01,0
201911_89,2019-11-04,2019,11,S,0.06540714918984798,female,white,30-44,highschool,employed,64890.64,674,15855.14,0.282,0.01,0
201911_90,2019-11-15,2019,11,MW,0.055048473233774875,female,asian,18-29,master,employed,97107.47,641,26322.25,0.319,0.01,0
201911_91,2019-11-03,2019,11,S,0.05781344402790529,female,white,30-44,highschool,employed,51889.01,664,16489.17,0.187,0.01,0
201911_92,2019-11-09,2019,11,MW,0.05255695439648956,male,asian,18-29,master,self-employed,126033.97,708,33845.2,0.245,0.0383,0
201911_93,2019-11-10,2019,11,MW,0.059839089952168516,female,white,30-44,highschool,employed,69747.79,668,19747.57,0.127,0.01,0
201911_94,2019-11-05,2019,11,NE,0.0561192886349341,male,other,30-44,highschool,employed,45990.25,578,10966.26,0.3,0.01,0
201911_95,2019-11-02,2019,11,S,0.06222989607046335,male,white,18-29,master,employed,72528.16,675,26476.3,0.289,0.01,0
201911_96,2019-11-26,2019,11,W,0.06137470952150411,female,asian,18-29,highschool,employed,61217.79,643,15486.42,0.258,0.01,1
201911_97,2019-11-06,2019,11,W,0.05569760700334562,male,white,30-44,other,employed,72508.9,654,20531.45,0.12,0.01,1
201911_98,2019-11-13,2019,11,NE,0.05749649701843911,female,white,30-44,highschool,employed,41565.81,707,8599.45,0.041,0.01,0
201911_99,2019-11-06,2019,11,NE,0.05798084200918413,female,white,30-44,master,unemployed,8000.0,581,5572.5,0.114,0.01,0
201912_0,2019-12-20,2019,12,NE,0.06282089017876633,male,black,18-29,other,self-employed,23719.46,617,13277.41,0.265,0.01,0
201912_1,2019-12-10,2019,12,W,0.061895221491286866,male,white,30-44,bachelor,employed,81033.11,598,21930.96,0.113,0.01,0
201912_2,2019-12-20,2019,12,MW,0.04972141622650549,male,black,30-44,other,self-employed,30057.23,616,13827.18,0.258,0.01,1
201912_3,2019-12-12,2019,12,S,0.05710695525324004,male,asian,18-29,highschool,employed,47090.8,665,17013.13,0.116,0.01,0
201912_4,2019-12-24,2019,12,MW,0.05394455646058227,male,white,18-29,highschool,unemployed,8000.0,614,6756.93,0.17,0.01,1
201912_5,2019-12-08,2019,12,NE,0.057131278966718456,female,hispanic,30-44,master,self-employed,81346.87,685,21883.68,0.25,0.01,0
201912_6,2019-12-26,2019,12,MW,0.04675478280260614,female,hispanic,60+,other,employed,57659.82,707,16127.0,0.208,0.01,0
201912_7,2019-12-09,2019,12,MW,0.057316503877854995,male,white,30-44,phd,employed,113934.98,770,32712.65,0.134,0.01,0
201912_8,2019-12-27,2019,12,NE,0.0565124532885764,male,hispanic,45-59,bachelor,employed,67963.78,630,16674.91,0.254,0.01,0
201912_9,2019-12-04,2019,12,S,0.06559610750464959,male,white,30-44,master,employed,89451.38,719,30037.6,0.229,0.01,1
201912_10,2019-12-21,2019,12,S,0.0617641673164446,female,white,45-59,highschool,employed,29075.25,633,11282.74,0.164,0.01,0
201912_11,2019-12-08,2019,12,MW,0.05270037050528884,female,white,30-44,highschool,self-employed,51363.67,599,8199.79,0.176,0.01,0
201912_12,2019-12-24,2019,12,MW,0.044949997479995,male,other,18-29,other,employed,62559.82,605,14097.19,0.235,0.01,0
201912_13,2019-12-03,2019,12,MW,0.06274563059070343,female,asian,18-29,highschool,employed,44896.83,648,15133.79,0.064,0.01,0
201912_14,2019-12-21,2019,12,S,0.06430224024021153,female,black,18-29,highschool,self-employed,41376.71,678,16849.8,0.312,0.01,1
201912_15,2019-12-10,2019,12,W,0.056411589957424714,female,white,45-59,master,employed,97331.53,660,30995.72,0.242,0.0261,1
201912_16,2019-12-26,2019,12,MW,0.05455612008013347,female,white,30-44,bachelor,employed,78559.81,660,20954.89,0.168,0.01,1
201912_17,2019-12-18,2019,12,W,0.04694892198182317,female,white,30-44,master,employed,105312.39,695,27959.87,0.204,0.01,0
201912_18,2019-12-06,2019,12,W,0.056718864085305305,female,white,18-29,other,employed,39521.98,554,11870.85,0.229,0.01,0
201912_19,2019-12-05,2019,12,S,0.055836901473687556,male,white,18-29,highschool,employed,59013.23,673,20777.09,0.333,0.01,0
201912_20,2019-12-26,2019,12,S,0.06073734200588836,female,other,18-29,bachelor,employed,67084.0,687,13892.34,0.201,0.01,0
201912_21,2019-12-27,2019,12,NE,0.05578114412892737,male,asian,45-59,highschool,employed,51698.55,683,17006.99,0.247,0.01,0
201912_22,2019-12-24,2019,12,NE,0.060403350827899084,male,white,45-59,bachelor,employed,66061.02,673,24558.33,0.17,0.01,0
201912_23,2019-12-18,2019,12,W,0.05511810631480447,female,white,30-44,highschool,employed,42659.99,648,15020.28,0.243,0.01,0
201912_24,2019-12-23,2019,12,S,0.05707434561218453,male,white,18-29,other,employed,42411.47,653,10054.35,0.22,0.01,0
201912_25,2019-12-05,2019,12,S,0.07036253071620976,female,black,18-29,other,employed,37685.4,676,11567.86,0.232,0.01,0
201912_26,2019-12-21,2019,12,S,0.05716750948448268,male,white,30-44,bachelor,employed,48176.97,653,17130.45,0.121,0.01,0
201912_27,2019-12-21,2019,12,S,0.0656915318858041,male,white,45-59,master,employed,84030.03,705,19259.58,0.228,0.01,0
201912_28,2019-12-21,2019,12,S,0.06633239648461939,female,hispanic,45-59,highschool,employed,34854.78,638,6908.39,0.171,0.01,0
201912_29,2019-12-16,2019,12,NE,0.059090055599343196,female,white,60+,highschool,employed,44662.13,691,1000.0,0.24,0.01,0
201912_30,2019-12-01,2019,12,S,0.06366010875691569,female,asian,18-29,bachelor,employed,72332.88,653,24668.11,0.345,0.01,1
201912_31,2019-12-08,2019,12,MW,0.05633523790334185,male,other,45-59,bachelor,employed,76925.59,711,23068.49,0.211,0.01,0
201912_32,2019-12-02,2019,12,S,0.06162548571416335,male,other,18-29,phd,employed,123661.49,650,34582.54,0.156,0.0574,1
201912_33,2019-12-14,2019,12,MW,0.05763002950655361,female,black,45-59,master,employed,65204.03,674,15433.0,0.151,0.01,0
201912_34,2019-12-23,2019,12,S,0.06134727855089991,female,white,30-44,master,employed,84111.13,720,16449.38,0.27,0.01,0
201912_35,2019-12-21,2019,12,S,0.06684284373774263,female,other,30-44,master,employed,73837.14,689,16204.4,0.231,0.01,0
201912_36,2019-12-04,2019,12,S,0.06540353272646095,male,asian,45-59,highschool,employed,56965.1,670,11145.39,0.139,0.01,0
201912_37,2019-12-18,2019,12,S,0.06416551967937265,female,hispanic,30-44,master,employed,71589.8,687,24245.25,0.302,0.01,0
201912_38,2019-12-11,2019,12,NE,0.049641753448348556,female,other,30-44,highschool,employed,56159.18,658,6532.25,0.271,0.01,0
201912_39,2019-12-20,2019,12,S,0.06541055568254855,male,white,30-44,highschool,employed,42957.37,637,11850.32,0.269,0.01,0
201912_40,2019-12-22,2019,12,MW,0.04967421036058566,male,white,45-59,bachelor,employed,61488.88,675,16167.69,0.178,0.01,0
201912_41,2019-12-25,2019,12,MW,0.054699951354240696,male,white,45-59,bachelor,employed,76548.72,686,24648.22,0.369,0.01,0
201912_42,2019-12-21,2019,12,W,0.059759910509460966,male,other,45-59,bachelor,unemployed,32299.16,616,4104.67,0.197,0.01,0
201912_43,2019-12-19,2019,12,NE,0.05653502656462046,female,black,30-44,highschool,employed,47953.7,669,5810.33,0.244,0.01,0
201912_44,2019-12-15,2019,12,MW,0.04529391730189777,female,white,18-29,highschool,employed,44549.25,645,24053.18,0.263,0.01,0
201912_45,2019-12-03,2019,12,S,0.06525812998113976,male,white,30-44,phd,employed,113398.69,661,30816.92,0.054,0.0533,0
201912_46,2019-12-13,2019,12,W,0.05352939768487269,female,white,30-44,bachelor,employed,89096.81,708,18377.17,0.167,0.01,0
201912_47,2019-12-05,2019,12,NE,0.06493353623009711,male,white,30-44,highschool,employed,56796.76,669,17523.92,0.23,0.01,0
201912_48,2019-12-04,2019,12,NE,0.05085287310579,male,white,18-29,bachelor,employed,73553.22,699,13081.6,0.32,0.01,0
201912_49,2019-12-15,2019,12,S,0.06497817846923222,female,hispanic,30-44,bachelor,employed,52074.27,629,14323.8,0.061,0.01,0
201912_50,2019-12-24,2019,12,S,0.062249181439307674,female,asian,45-59,master,self-employed,83640.19,729,28959.03,0.177,0.01,1
201912_51,2019-12-01,2019,12,S,0.062437707857736315,female,hispanic,30-44,bachelor,employed,62546.34,652,11595.25,0.278,0.01,0
201912_52,2019-12-10,2019,12,MW,0.05764691909033569,female,white,45-59,highschool,employed,53072.97,677,15823.99,0.128,0.01,0
201912_53,2019-12-03,2019,12,W,0.057368669037257534,female,black,18-29,bachelor,self-employed,64142.83,626,15626.66,0.26,0.01,0
201912_54,2019-12-05,2019,12,MW,0.05325206971009875,female,asian,45-59,highschool,employed,47404.8,672,8513.78,0.194,0.01,0
201912_55,2019-12-20,2019,12,S,0.06103935217883078,female,white,18-29,master,unemployed,30622.05,674,4106.24,0.241,0.01,0
201912_56,2019-12-16,2019,12,W,0.05607506787639299,male,black,30-44,master,employed,89592.39,668,22441.41,0.128,0.01,0
201912_57,2019-12-13,2019,12,NE,0.04916430523328427,male,white,45-59,highschool,employed,60867.72,622,18892.9,0.247,0.01,0
201912_58,2019-12-17,2019,12,NE,0.05664509187377516,male,white,60+,highschool,employed,60557.86,679,15083.76,0.155,0.01,0
201912_59,2019-12-05,2019,12,NE,0.05557547045572129,male,other,18-29,highschool,employed,58340.13,693,11091.6,0.229,0.01,0
201912_60,2019-12-17,2019,12,MW,0.053064352194181125,female,white,18-29,bachelor,employed,78902.84,625,20268.53,0.344,0.01,1
201912_61,2019-12-13,2019,12,S,0.06337203751748394,male,hispanic,30-44,highschool,employed,40877.23,643,2507.64,0.172,0.01,0
201912_62,2019-12-08,2019,12,MW,0.05266072685396456,female,white,45-59,bachelor,employed,107597.7,699,21385.73,0.256,0.01,0
201912_63,2019-12-15,2019,12,S,0.06409469106122082,female,white,18-29,highschool,employed,43832.06,613,15934.5,0.175,0.01,0
201912_64,2019-12-26,2019,12,MW,0.05121684242613667,female,white,18-29,bachelor,employed,79278.82,719,16577.04,0.348,0.01,0
201912_65,2019-12-12,2019,12,S,0.05242468459175775,male,hispanic,30-44,phd,employed,114105.47,723,33655.9,0.148,0.0301,0
201912_66,2019-12-06,2019,12,W,0.0446441336154919,female,white,30-44,bachelor,employed,81733.39,691,30664.2,0.148,0.0122,0
201912_67,2019-12-07,2019,12,NE,0.056822340156421236,female,white,18-29,highschool,employed,53190.43,666,14868.84,0.238,0.01,0
201912_68,2019-12-25,2019,12,S,0.05432073309078317,female,asian,30-44,highschool,employed,61233.39,635,17043.45,0.192,0.01,1
201912_69,2019-12-13,2019,12,MW,0.06799341086974622,female,black,45-59,bachelor,employed,38271.31,630,13309.95,0.362,0.01,0
201912_70,2019-12-27,2019,12,S,0.06230069522696386,female,black,30-44,highschool,employed,38546.12,588,10711.34,0.16,0.01,0
201912_71,2019-12-24,2019,12,S,0.07311024861193648,male,white,18-29,bachelor,employed,70586.29,639,22926.45,0.247,0.01,0
201912_72,2019-12-17,2019,12,S,0.05599556636660574,female,white,18-29,master,employed,94782.38,699,26490.6,0.234,0.01,0
201912_73,2019-12-18,2019,12,S,0.06704821866835924,female,white,30-44,bachelor,employed,59946.47,663,16679.91,0.195,0.01,1
201912_74,2019-12-18,2019,12,S,0.061719137988039144,male,hispanic,60+,highschool,employed,50168.09,628,12552.09,0.305,0.01,1
201912_75,2019-12-03,2019,12,S,0.05512914870913159,male,white,30-44,phd,unemployed,27513.92,656,15763.22,0.203,0.01,0
201912_76,2019-12-05,2019,12,NE,0.057955582498057254,male,white,18-29,master,employed,119134.21,717,24781.21,0.19,0.01,0
201912_77,2019-12-13,2019,12,W,0.05148136753096817,female,white,30-44,bachelor,employed,88586.09,640,30677.52,0.11,0.0273,1
201912_78,2019-12-13,2019,12,S,0.06781893765094732,female,white,45-59,highschool,employed,72000.86,715,20515.29,0.339,0.01,0
201912_79,2019-12-06,2019,12,NE,0.055485147853031505,male,other,45-59,bachelor,employed,69125.98,658,15859.86,0.215,0.01,0
201912_80,2019-12-13,2019,12,W,0.05063670881701769,male,white,30-44,phd,employed,119567.04,702,27294.54,0.248,0.01,0
201912_81,2019-12-15,2019,12,NE,0.06229699621716871,female,black,18-29,master,self-employed,67374.05,657,16926.33,0.282,0.01,0
201912_82,2019-12-19,2019,12,S,0.07206833397939529,female,white,30-44,highschool,employed,32047.14,648,12838.23,0.175,0.01,0
201912_83,2019-12-06,2019,12,MW,0.052101728828250836,male,white,45-59,master,self-employed,75135.61,605,22694.37,0.182,0.01,0
201912_84,2019-12-06,2019,12,S,0.06293749841254305,female,white,30-44,master,employed,91954.45,670,23362.16,0.173,0.01,0
201912_85,2019-12-10,2019,12,W,0.05417440497016935,male,white,45-59,highschool,employed,47502.38,620,8860.94,0.144,0.01,0
201912_86,2019-12-03,2019,12,W,0.05112731972520864,female,white,30-44,bachelor,employed,80503.11,676,14588.93,0.188,0.01,0
201912_87,2019-12-20,2019,12,S,0.06289746581079837,female,asian,18-29,phd,employed,120505.18,692,30479.5,0.241,0.0142,0
201912_88,2019-12-20,2019,12,W,0.05699668453721716,male,black,45-59,phd,employed,95344.46,646,25219.36,0.038,0.01,0
201912_89,2019-12-17,2019,12,S,0.054848388087373995,male,white,18-29,bachelor,self-employed,84217.54,644,27528.3,0.286,0.0276,0
201912_90,2019-12-13,2019,12,W,0.04806237063103641,female,white,18-29,bachelor,employed,76792.89,647,12375.65,0.2,0.01,0
201912_91,2019-12-26,2019,12,MW,0.047885895475754295,female,white,45-59,highschool,employed,57802.43,667,19132.41,0.305,0.01,0
201912_92,2019-12-16,2019,12,NE,0.052841554676406007,male,white,30-44,bachelor,employed,79532.63,685,23652.91,0.29,0.01,0
201912_93,2019-12-17,2019,12,W,0.05217339450975763,male,white,18-29,master,employed,84213.03,638,19352.05,0.266,0.01,1
201912_94,2019-12-04,2019,12,MW,0.06259025376901445,male,hispanic,30-44,highschool,employed,33630.91,675,2812.63,0.019,0.01,0
201912_95,2019-12-08,2019,12,S,0.0649324994747529,male,white,30-44,bachelor,employed,68074.29,674,18631.09,0.28,0.01,0
201912_96,2019-12-09,2019,12,S,0.061969971310552555,male,white,30-44,bachelor,employed,60955.69,643,22298.81,0.212,0.01,0
201912_97,2019-12-22,2019,12,NE,0.05843228838472183,male,other,30-44,highschool,employed,62470.18,640,8126.46,0.125,0.01,0
